unique_identifier,region,seoul_metro_area,n_fam_members,n_under_age10,live_toge_couple,both_work,only_man_works,only_woman_works,both_dont_work,GENDER_RESP,AGE_RESP,HOUSE_TYPE,HOUSE_TYPE2,HOUSE_SQ_METER,HOUSE_RENT,HOUSE_RENT2,HOUSEHOLD_INC,TIME_SHORTAGE,WORK_GIVEUP,WORK_GIVEUP2,HOW_TIRED,REASON_TIRED,REASON_TIRED2,SATIS_LIFE,SATIS_LEISURE,SATIS_HOUWORK_DIVISION,GENDER_ROLE,edu_level,working_status,reason_not_working,working_field,position_type,hired_status,working_time,weekly_worktime,week_sidejob_worktime,dayoff_type,health_status
11659,29,N,4,2,Y,N,Y,N,N,2,43,2,APT,85,1,OWN,5,1,4,HOUSEWORK,2,6,HEALTH,1,1,2,2,4,3,1,,,,,,,,2
84,31,Y,4,0,Y,N,Y,N,N,1,43,3,SMALL_FLAT,66,3,RENT_DEPOSIT,4,3,,,3,,,3,2,2,2,4,1,,PUBLIC,machine_tech,1,1,40,0,1,5
1001,31,Y,4,1,Y,N,Y,N,N,1,43,1,SINGLE,52,3,RENT_DEPOSIT,4,2,6,MOVETIME,2,1,WORK,3,4,3,2,3,1,,CONSTRUCTION,skill_own_worker,3,1,56,0,5,3
1506,31,Y,4,2,Y,N,Y,N,N,1,43,1,SINGLE,66,3,RENT_DEPOSIT,2,1,1,WORK,1,1,WORK,1,4,2,3,3,1,,WHOLESALE_RETAIL,saler_worker,5,,45,0,3,2
1604,31,Y,4,0,Y,N,Y,N,N,2,43,2,APT,160,1,OWN,4,3,,,2,5,SOCIALIZING,5,5,3,4,4,3,1,,,,,,,,5
1613,31,Y,4,0,Y,N,Y,N,N,1,43,2,APT,132,1,OWN,9,2,5,SOCIALIZING,2,1,WORK,2,4,2,3,6,1,,MANUFACTURE,office_worker,1,1,52,15,1,2
1624,31,Y,4,0,Y,N,Y,N,N,2,43,2,APT,113,1,OWN,6,4,,,2,3,CHI_CARE,3,1,1,2,5,3,1,,,,,,,,3
1895,31,Y,4,0,Y,N,Y,N,N,2,43,2,APT,83,1,OWN,6,3,,,2,3,CHI_CARE,3,3,4,3,5,3,2,,,,,,,,2
1908,31,Y,4,0,Y,N,Y,N,N,2,43,2,APT,83,1,OWN,9,4,,,3,,,1,3,2,3,5,3,1,,,,,,,,3
2001,31,Y,2,0,Y,N,Y,N,N,2,43,2,APT,85,1,OWN,8,4,,,3,,,1,2,2,2,5,3,2,,,,,,,,2
2008,31,Y,4,1,Y,N,Y,N,N,1,43,2,APT,85,2,JEONSE,9,2,1,WORK,1,1,WORK,2,3,2,2,5,1,,WHOLESALE_RETAIL,expert,1,1,45,0,1,3
12063,32,N,5,2,Y,N,Y,N,N,1,43,2,APT,129,2,JEONSE,9,2,7,ETC,2,1,WORK,2,1,2,4,7,1,,MANUFACTURE,office_worker,1,1,40,0,1,1
10417,34,N,4,0,Y,N,Y,N,N,2,43,2,APT,85,1,OWN,7,3,,,2,2,STUDY,2,2,3,2,4,3,1,,,,,,,,3
10502,34,N,3,1,Y,N,Y,N,N,1,43,2,APT,60,1,OWN,4,1,6,MOVETIME,2,1,WORK,4,3,3,2,5,1,,CONSTRUCTION,expert,1,1,50,0,1,3
10621,34,N,2,0,Y,N,Y,N,N,2,43,1,SINGLE,66,1,OWN,6,2,4,HOUSEWORK,2,4,HOUSEWORK,2,3,3,3,3,3,2,,,,,,,,3
11774,34,N,2,0,Y,N,Y,N,N,1,43,2,APT,62,1,OWN,9,1,1,WORK,2,1,WORK,3,4,3,3,3,1,,CONSTRUCTION,machine_tech,4,,50,0,5,3
6703,35,N,4,2,Y,N,Y,N,N,2,43,2,APT,60,1,OWN,4,3,,,3,,,3,2,4,4,6,3,1,,,,,,,,3
5770,36,N,4,1,Y,N,Y,N,N,1,43,2,APT,59,1,OWN,4,1,1,WORK,2,1,WORK,3,4,3,2,3,1,,MANUFACTURE,skill_own_worker,1,1,55,0,3,3
4386,37,N,4,0,Y,N,Y,N,N,2,43,3,SMALL_FLAT,84,1,OWN,5,3,,,2,4,HOUSEWORK,2,2,2,4,5,3,2,,,,,,,,2
4487,37,N,4,1,Y,N,Y,N,N,1,43,1,SINGLE,63,1,OWN,5,3,,,3,,,2,3,3,3,4,1,,TRANSPORTATION,office_worker,1,1,40,0,5,3
4789,37,N,5,2,Y,N,Y,N,N,1,43,1,SINGLE,66,3,RENT_DEPOSIT,4,1,1,WORK,1,1,WORK,3,3,3,2,3,1,,CONSTRUCTION,skill_own_worker,3,2,70,0,3,3
4798,37,N,3,1,Y,N,Y,N,N,1,43,2,APT,84,1,OWN,4,2,1,WORK,2,1,WORK,3,4,2,4,3,1,,ETC,saler_worker,5,,70,0,5,3
8686,38,N,4,0,Y,N,Y,N,N,1,43,2,APT,149,1,OWN,9,1,1,WORK,1,1,WORK,2,1,1,3,7,1,,SOCIAL_WELFARE,expert,4,,48,0,1,2
8975,38,N,6,4,Y,N,Y,N,N,1,43,1,SINGLE,79,1,OWN,3,2,1,WORK,2,1,WORK,3,3,2,3,3,1,,WHOLESALE_RETAIL,machine_tech,1,1,48,0,3,3
9338,38,N,4,2,Y,N,Y,N,N,2,43,2,APT,84,1,OWN,7,3,,,2,3,CHI_CARE,2,3,3,3,5,3,1,,,,,,,,2
9396,38,N,2,0,Y,N,Y,N,N,1,43,2,APT,75,1,OWN,5,1,1,WORK,1,1,WORK,4,5,2,2,4,1,,ETC,office_worker,1,1,56,0,3,2
6840,39,N,4,1,Y,N,Y,N,N,2,43,2,APT,84,2,JEONSE,5,2,4,HOUSEWORK,2,4,HOUSEWORK,1,2,1,3,5,3,1,,,,,,,,2
7005,39,N,5,1,Y,N,Y,N,N,1,43,2,APT,84,3,RENT_DEPOSIT,6,1,1,WORK,2,1,WORK,3,3,3,2,4,1,,TRANSPORTATION,expert,1,1,60,0,1,2
7135,39,N,2,0,Y,N,Y,N,N,1,43,2,APT,106,2,JEONSE,9,1,1,WORK,2,1,WORK,2,2,2,4,4,1,,WHOLESALE_RETAIL,office_worker,1,1,70,0,3,1
2283,11,Y,3,0,Y,N,N,Y,N,2,43,2,APT,85,1,OWN,7,3,,,3,,,2,2,2,4,5,1,,EDUCATION,expert,1,1,40,0,1,1
3809,22,N,5,2,Y,N,N,Y,N,2,43,2,APT,81,2,JEONSE,5,2,5,SOCIALIZING,1,1,WORK,2,2,1,4,6,1,,EDUCATION,expert,1,1,40,0,1,3
334,23,Y,4,2,Y,N,N,Y,N,1,43,3,SMALL_FLAT,43,2,JEONSE,2,3,,,1,3,CHI_CARE,4,4,3,2,3,3,4,,,,,,,,3
8176,26,N,4,0,Y,N,N,Y,N,2,43,1,SINGLE,100,3,RENT_DEPOSIT,3,1,1,WORK,1,3,CHI_CARE,4,5,5,4,3,1,,ETC,machine_tech,5,,11,0,3,2
11807,32,N,2,0,Y,N,N,Y,N,2,43,2,APT,73,3,RENT_DEPOSIT,3,2,1,WORK,2,1,WORK,3,3,2,4,3,1,,EDUCATION,office_worker,1,1,35,0,1,2
5491,24,N,2,0,N,N,Y,N,N,2,43,2,APT,60,1,OWN,5,3,,,3,,,2,2,2,3,5,3,2,,,,,,,,2
11622,29,N,2,0,N,N,Y,N,N,2,43,2,APT,96,1,OWN,8,3,,,2,3,CHI_CARE,4,4,4,3,6,3,2,,,,,,,,2
10241,34,N,3,0,N,N,Y,N,N,2,43,2,APT,39,1,OWN,1,1,4,HOUSEWORK,2,7,ETC,3,3,4,3,3,3,2,,,,,,,,3
10299,34,N,2,0,N,N,Y,N,N,1,43,2,APT,59,1,OWN,3,2,1,WORK,2,1,WORK,3,4,3,3,3,1,,ETC,machine_tech,1,1,48,0,2,3
1887,31,Y,4,0,Y,N,N,N,Y,2,43,1,SINGLE,337,2,JEONSE,1,3,,,3,,,3,4,2,2,5,3,4,,,,,,,,3
10242,34,N,4,1,Y,N,N,N,Y,1,43,2,APT,39,1,OWN,1,3,,,2,8,ETC,3,3,3,2,3,3,8,,,,,,,,3
2282,11,Y,4,2,Y,Y,N,N,N,2,44,2,APT,85,2,JEONSE,9,2,1,WORK,2,1,WORK,2,3,4,4,5,1,,PROFESSIONAL_SER,expert,1,1,40,0,1,3
2360,11,Y,4,1,Y,Y,N,N,N,2,44,2,APT,84,1,OWN,4,2,4,HOUSEWORK,2,1,WORK,3,3,3,3,3,1,,EDUCATION,simple_worker,2,1,40,0,1,2
2682,11,Y,5,0,Y,Y,N,N,N,1,44,1,SINGLE,50,2,JEONSE,7,3,,,3,,,3,3,2,3,5,1,,ETC,office_worker,1,1,50,0,1,2
2763,11,Y,2,0,Y,Y,N,N,N,1,44,3,SMALL_FLAT,54,2,JEONSE,6,1,1,WORK,2,5,SOCIALIZING,4,3,3,3,5,1,,IT,expert,1,1,46,0,1,3
2889,11,Y,5,0,Y,Y,N,N,N,1,44,1,SINGLE,80,3,RENT_DEPOSIT,5,1,1,WORK,2,1,WORK,1,1,1,2,3,1,,TRANSPORTATION,machine_tech,1,1,34,0,1,1
3144,11,Y,4,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,9,3,,,3,,,3,3,3,3,4,1,,MANUFACTURE,expert,1,1,40,0,1,2
3183,11,Y,6,2,Y,Y,N,N,N,1,44,2,APT,122,1,OWN,9,3,,,3,,,2,3,3,4,6,1,,IT,office_worker,1,1,43,0,1,1
7447,21,N,4,0,Y,Y,N,N,N,2,44,2,APT,85,2,JEONSE,5,1,4,HOUSEWORK,1,2,STUDY,2,3,3,3,4,1,,WHOLESALE_RETAIL,office_worker,6,,20,0,1,2
7498,21,N,4,0,Y,Y,N,N,N,2,44,2,APT,127,1,OWN,9,3,,,2,4,HOUSEWORK,1,3,3,4,5,1,,EDUCATION,expert,1,1,40,0,1,4
7581,21,N,4,2,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,5,1,3,CHI_CARE,1,3,CHI_CARE,4,5,4,2,4,1,,TRANSPORTATION,simple_worker,4,,48,0,3,3
7709,21,N,3,1,Y,Y,N,N,N,1,44,3,SMALL_FLAT,70,1,OWN,4,2,1,WORK,2,1,WORK,3,3,3,2,3,1,,ETC,skill_own_worker,1,1,50,0,3,3
7785,21,N,3,0,Y,Y,N,N,N,1,44,2,APT,60,1,OWN,9,3,,,3,,,3,3,3,4,6,1,,MANUFACTURE,expert,1,1,45,0,1,2
7951,21,N,5,2,Y,Y,N,N,N,2,44,3,SMALL_FLAT,56,3,RENT_DEPOSIT,6,2,2,STUDY,2,1,WORK,2,3,2,4,5,1,,SOCIAL_WELFARE,expert,1,1,40,0,1,3
3452,22,N,4,2,Y,Y,N,N,N,1,44,2,APT,50,1,OWN,5,3,,,3,,,3,3,3,3,5,1,,FINANCE,saler_worker,2,1,40,0,1,3
3807,22,N,5,1,Y,Y,N,N,N,1,44,2,APT,81,1,OWN,9,2,6,MOVETIME,2,1,WORK,2,2,2,4,6,1,,EDUCATION,expert,1,1,40,0,1,2
3939,22,N,5,1,Y,Y,N,N,N,1,44,2,APT,112,1,OWN,7,2,1,WORK,2,1,WORK,3,4,3,3,5,1,,CONSTRUCTION,skill_own_worker,5,,48,0,5,2
228,23,Y,4,1,Y,Y,N,N,N,1,44,2,APT,108,1,OWN,6,2,1,WORK,2,1,WORK,2,3,3,3,5,1,,CONSTRUCTION,office_worker,1,1,60,0,2,2
440,23,Y,4,0,Y,Y,N,N,N,2,44,2,APT,60,1,OWN,5,1,4,HOUSEWORK,1,1,WORK,3,5,3,4,3,1,,MANUFACTURE,simple_worker,1,1,24,0,1,3
508,23,Y,5,1,Y,Y,N,N,N,1,44,2,APT,116,1,OWN,9,2,6,MOVETIME,1,1,WORK,3,3,3,4,5,1,,SOCIAL_WELFARE,service_worker,1,1,49,0,1,3
667,23,Y,4,0,Y,Y,N,N,N,2,44,2,APT,85,1,OWN,7,1,6,MOVETIME,2,1,WORK,3,3,3,4,3,1,,MANUFACTURE,machine_tech,1,1,52,0,1,3
683,23,Y,4,0,Y,Y,N,N,N,1,44,2,APT,57,1,OWN,5,3,,,3,,,3,3,3,3,3,1,,MANUFACTURE,simple_worker,1,2,24,0,3,3
961,23,Y,4,1,Y,Y,N,N,N,2,44,2,APT,85,1,OWN,4,1,4,HOUSEWORK,2,1,WORK,3,3,4,3,3,1,,HOTEL_RESTAU,saler_worker,6,,40,0,3,3
4918,24,N,4,2,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,7,1,7,ETC,1,4,HOUSEWORK,2,3,1,4,5,2,,EDUCATION,expert,1,1,50,0,1,3
5196,24,N,4,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,8,2,1,WORK,2,3,CHI_CARE,2,2,3,2,5,1,,CONSTRUCTION,office_worker,1,1,50,0,1,2
5460,24,N,4,0,Y,Y,N,N,N,1,44,2,APT,104,1,OWN,8,1,4,HOUSEWORK,2,1,WORK,3,3,3,3,5,1,,FACILITY_MANA,office_worker,1,1,40,0,1,3
9571,25,N,5,3,Y,Y,N,N,N,1,44,2,APT,84,1,OWN,9,4,,,3,,,1,2,2,3,5,1,,CONSTRUCTION,manager,5,,40,0,1,2
8097,26,N,4,0,Y,Y,N,N,N,1,44,1,SINGLE,128,2,JEONSE,5,2,1,WORK,2,1,WORK,3,3,3,2,4,1,,MANUFACTURE,machine_tech,1,1,52,0,1,2
8253,26,N,4,2,Y,Y,N,N,N,1,44,1,SINGLE,63,3,RENT_DEPOSIT,3,1,2,STUDY,2,1,WORK,3,1,2,4,3,1,,MANUFACTURE,simple_worker,1,1,48,0,2,2
8274,26,N,4,2,Y,Y,N,N,N,1,44,2,APT,84,1,OWN,3,1,1,WORK,2,1,WORK,3,5,3,2,5,1,,CONSTRUCTION,simple_worker,3,2,50,0,1,2
8331,26,N,3,0,Y,Y,N,N,N,2,44,2,APT,59,3,RENT_DEPOSIT,4,3,,,2,1,WORK,3,3,3,3,5,1,,MANUFACTURE,saler_worker,6,,50,0,3,3
8336,26,N,4,1,Y,Y,N,N,N,1,44,2,APT,80,1,OWN,9,1,1,WORK,2,1,WORK,3,3,3,4,6,1,,MANUFACTURE,office_worker,1,1,44,0,2,2
8496,26,N,4,1,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,5,1,1,WORK,3,,,3,4,3,4,5,1,,MANUFACTURE,machine_tech,1,1,58,0,3,2
8545,26,N,4,1,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,6,1,1,WORK,2,1,WORK,3,3,2,3,6,1,,ETC,skill_own_worker,1,1,50,0,3,1
8577,26,N,4,1,Y,Y,N,N,N,1,44,2,APT,154,1,OWN,5,1,1,WORK,2,1,WORK,2,3,2,2,5,1,,WHOLESALE_RETAIL,manager,4,,50,0,5,2
11383,29,N,3,0,Y,Y,N,N,N,2,44,2,APT,112,1,OWN,6,1,1,WORK,2,1,WORK,2,3,4,4,4,1,,SOCIAL_WELFARE,expert,1,1,64,0,1,2
180,31,Y,6,1,Y,Y,N,N,N,2,44,2,APT,181,1,OWN,8,3,,,3,,,1,1,1,2,3,1,,MANUFACTURE,office_worker,1,1,40,0,2,2
1149,31,Y,4,1,Y,Y,N,N,N,2,44,2,APT,58,1,OWN,7,2,4,HOUSEWORK,2,4,HOUSEWORK,4,5,3,4,5,1,,SOCIAL_WELFARE,office_worker,1,1,40,0,1,3
1193,31,Y,3,0,Y,Y,N,N,N,1,44,3,SMALL_FLAT,35,1,OWN,5,2,1,WORK,1,1,WORK,3,3,3,3,4,1,,MANUFACTURE,skill_own_worker,1,1,52,0,1,1
1261,31,Y,4,0,Y,Y,N,N,N,1,44,2,APT,85,2,JEONSE,6,2,7,ETC,2,1,WORK,2,3,3,2,3,1,,PUBLIC,skill_own_worker,1,1,50,0,1,3
1525,31,Y,3,0,Y,Y,N,N,N,2,44,2,APT,65,3,RENT_DEPOSIT,6,1,1,WORK,2,1,WORK,3,3,3,4,4,1,,ETC,office_worker,1,1,47,0,2,3
1542,31,Y,6,1,Y,Y,N,N,N,1,44,2,APT,161,1,OWN,9,4,,,2,1,WORK,2,1,1,2,5,1,,MANUFACTURE,manager,1,1,50,0,1,3
1576,31,Y,4,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,7,3,,,2,1,WORK,2,2,1,4,4,1,,WHOLESALE_RETAIL,saler_worker,5,,40,0,1,2
1615,31,Y,3,1,Y,Y,N,N,N,1,44,2,APT,132,2,JEONSE,9,2,6,MOVETIME,2,1,WORK,2,2,2,3,5,1,,IT,office_worker,1,1,40,0,1,3
1772,31,Y,2,0,Y,Y,N,N,N,1,44,2,APT,60,2,JEONSE,5,1,1,WORK,1,1,WORK,3,3,3,3,3,1,,CONSTRUCTION,machine_tech,1,1,48,0,3,2
1862,31,Y,5,0,Y,Y,N,N,N,1,44,2,APT,50,3,RENT_DEPOSIT,5,1,1,WORK,1,1,WORK,3,3,3,3,4,1,,CONSTRUCTION,office_worker,1,1,40,0,5,2
1921,31,Y,2,0,Y,Y,N,N,N,1,44,2,APT,60,1,OWN,3,3,,,2,1,WORK,3,3,3,4,3,1,,CONSTRUCTION,skill_own_worker,1,2,20,0,1,3
2092,31,Y,2,0,Y,Y,N,N,N,1,44,3,SMALL_FLAT,51,2,JEONSE,5,2,1,WORK,2,1,WORK,3,4,3,3,3,1,,TRANSPORTATION,simple_worker,3,1,30,0,5,3
12086,32,N,4,2,Y,Y,N,N,N,1,44,2,APT,60,1,OWN,6,3,,,3,,,2,4,1,3,4,1,,WHOLESALE_RETAIL,saler_worker,5,,60,0,3,3
12097,32,N,3,0,Y,Y,N,N,N,2,44,2,APT,60,1,OWN,5,3,,,2,4,HOUSEWORK,2,2,3,4,3,1,,TRANSPORTATION,office_worker,1,1,40,0,1,3
12115,32,N,5,1,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,7,3,,,2,1,WORK,2,2,2,3,2,1,,ETC,skill_own_worker,1,1,48,18,2,1
12129,32,N,3,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,5,3,,,3,,,2,3,2,3,5,1,,PUBLIC,skill_own_worker,1,1,45,0,1,4
10897,33,N,4,0,Y,Y,N,N,N,2,44,2,APT,60,1,OWN,5,2,4,HOUSEWORK,1,1,WORK,3,3,3,3,3,1,,HOTEL_RESTAU,service_worker,3,2,25,0,1,3
10946,33,N,5,2,Y,Y,N,N,N,1,44,4,ETC,50,2,JEONSE,9,1,1,WORK,2,1,WORK,2,3,3,2,3,1,,ETC,service_worker,4,,60,0,3,2
11147,33,N,3,0,Y,Y,N,N,N,1,44,2,APT,66,2,JEONSE,5,1,1,WORK,1,1,WORK,2,3,2,4,4,1,,MANUFACTURE,machine_tech,1,1,40,0,1,2
10247,34,N,3,0,Y,Y,N,N,N,1,44,2,APT,39,1,OWN,5,1,1,WORK,1,1,WORK,4,4,2,3,3,1,,MANUFACTURE,machine_tech,1,1,52,0,1,4
10354,34,N,4,2,Y,Y,N,N,N,1,44,2,APT,216,1,OWN,9,1,1,WORK,1,1,WORK,3,3,3,2,3,1,,MANUFACTURE,skill_own_worker,1,1,60,0,1,3
10363,34,N,4,0,Y,Y,N,N,N,1,44,2,APT,84,1,OWN,8,1,1,WORK,1,1,WORK,2,4,3,3,3,1,,MANUFACTURE,machine_tech,1,1,52,0,1,3
10515,34,N,4,2,Y,Y,N,N,N,1,44,1,SINGLE,92,1,OWN,5,2,1,WORK,2,1,WORK,2,3,3,2,3,1,,MANUFACTURE,skill_own_worker,4,,42,0,3,3
10701,34,N,5,0,Y,Y,N,N,N,2,44,3,SMALL_FLAT,105,1,OWN,7,4,,,2,3,CHI_CARE,2,2,3,3,3,1,,SOCIAL_WELFARE,service_worker,2,2,15,0,1,3
6184,35,N,5,1,Y,Y,N,N,N,1,44,2,APT,110,2,JEONSE,8,1,1,WORK,1,1,WORK,2,4,3,3,4,1,,FINANCE,office_worker,1,1,52,0,1,3
6311,35,N,4,0,Y,Y,N,N,N,1,44,1,SINGLE,115,1,OWN,8,2,1,WORK,2,1,WORK,2,2,3,2,3,1,,MANUFACTURE,machine_tech,1,1,52,0,1,2
6353,35,N,4,2,Y,Y,N,N,N,1,44,2,APT,60,1,OWN,4,1,1,WORK,1,3,CHI_CARE,4,4,3,4,4,1,,MANUFACTURE,simple_worker,1,1,47,6,1,2
6375,35,N,4,2,Y,Y,N,N,N,1,44,2,APT,102,1,OWN,5,1,5,SOCIALIZING,2,1,WORK,1,2,3,2,5,1,,WHOLESALE_RETAIL,manager,5,,65,0,3,2
6636,35,N,4,0,Y,Y,N,N,N,1,44,2,APT,135,1,OWN,9,1,1,WORK,1,1,WORK,2,5,3,4,4,1,,PUBLIC,office_worker,1,1,48,0,1,2
5582,36,N,4,2,Y,Y,N,N,N,1,44,2,APT,65,3,RENT_DEPOSIT,4,3,,,3,,,3,2,3,3,5,1,,SOCIAL_WELFARE,expert,1,1,40,0,1,4
5637,36,N,4,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,5,3,,,2,1,WORK,3,3,2,1,4,1,,WHOLESALE_RETAIL,saler_worker,1,1,40,0,1,2
5638,36,N,5,1,Y,Y,N,N,N,1,44,1,SINGLE,82,1,OWN,6,1,7,ETC,2,1,WORK,2,2,3,3,3,1,,AGRICULTURE,agri_worker,5,,50,0,5,2
5936,36,N,4,0,Y,Y,N,N,N,1,44,2,APT,85,1,OWN,9,3,,,2,1,WORK,2,2,2,4,5,1,,WHOLESALE_RETAIL,saler_worker,4,,84,0,3,3
6020,36,N,4,0,Y,Y,N,N,N,2,44,2,APT,46,3,RENT_DEPOSIT,4,1,1,WORK,1,4,HOUSEWORK,3,5,4,2,3,1,,EDUCATION,expert,6,,36,0,3,2
6128,36,N,6,2,Y,Y,N,N,N,1,44,1,SINGLE,195,1,OWN,7,3,,,2,1,WORK,2,1,3,3,4,1,,AGRICULTURE,agri_worker,5,,30,0,5,1
4343,37,N,3,0,Y,Y,N,N,N,1,44,2,APT,84,1,OWN,5,1,1,WORK,2,1,WORK,3,3,1,4,3,1,,ETC,machine_tech,5,,60,0,3,3
4699,37,N,4,1,Y,Y,N,N,N,1,44,2,APT,59,1,OWN,7,2,1,WORK,2,1,WORK,3,3,3,3,5,1,,MANUFACTURE,office_worker,1,1,40,0,2,2
4800,37,N,4,0,Y,Y,N,N,N,1,44,2,APT,84,1,OWN,8,2,6,MOVETIME,2,1,WORK,3,3,3,4,5,1,,MANUFACTURE,office_worker,1,1,40,0,1,3
8694,38,N,4,0,Y,Y,N,N,N,1,44,2,APT,185,1,OWN,7,2,1,WORK,2,1,WORK,2,4,2,4,3,1,,MANUFACTURE,saler_worker,5,,60,0,3,2
8819,38,N,6,1,Y,Y,N,N,N,2,44,1,SINGLE,198,1,OWN,9,3,,,2,1,WORK,2,3,2,4,4,1,,SOCIAL_WELFARE,expert,1,1,40,0,1,2
8940,38,N,4,0,Y,Y,N,N,N,2,44,2,APT,84,1,OWN,8,3,,,2,1,WORK,2,2,2,4,4,1,,HOTEL_RESTAU,service_worker,4,,50,0,4,2
8971,38,N,4,0,Y,Y,N,N,N,1,44,1,SINGLE,85,5,COMPLIMENTARY,4,2,5,SOCIALIZING,2,1,WORK,3,3,2,3,4,1,,WHOLESALE_RETAIL,saler_worker,1,1,40,0,1,2
8990,38,N,2,0,Y,Y,N,N,N,2,44,2,APT,60,1,OWN,9,1,1,WORK,2,1,WORK,2,3,1,4,3,1,,ETC,skill_own_worker,1,1,40,0,1,2
9186,38,N,3,0,Y,Y,N,N,N,1,44,2,APT,112,3,RENT_DEPOSIT,8,2,1,WORK,2,1,WORK,3,3,3,3,4,1,,MANUFACTURE,office_worker,1,1,42,0,1,3
9208,38,N,4,1,Y,Y,N,N,N,1,44,2,APT,83,1,OWN,5,2,6,MOVETIME,1,1,WORK,4,4,2,3,3,1,,TRANSPORTATION,machine_tech,5,,60,0,5,2
9219,38,N,4,0,Y,Y,N,N,N,1,44,2,APT,99,1,OWN,3,2,1,WORK,1,1,WORK,3,4,2,4,5,1,,CONSTRUCTION,simple_worker,2,1,40,0,2,2
9222,38,N,4,0,Y,Y,N,N,N,1,44,2,APT,71,2,JEONSE,4,1,1,WORK,2,1,WORK,2,3,1,3,3,1,,MANUFACTURE,skill_own_worker,1,1,50,0,1,3
6821,39,N,4,0,Y,Y,N,N,N,1,44,1,SINGLE,40,2,JEONSE,4,2,1,WORK,2,1,WORK,2,2,3,3,3,1,,WHOLESALE_RETAIL,saler_worker,1,1,40,0,1,3
6827,39,N,4,2,Y,Y,N,N,N,1,44,3,SMALL_FLAT,75,1,OWN,4,1,5,SOCIALIZING,1,1,WORK,2,3,3,2,5,1,,FINANCE,office_worker,1,1,45,5,1,2
6885,39,N,2,0,Y,Y,N,N,N,1,44,1,SINGLE,100,1,OWN,9,2,1,WORK,2,1,WORK,3,4,2,4,5,1,,CONSTRUCTION,manager,1,1,40,0,3,2
7006,39,N,4,0,Y,Y,N,N,N,1,44,2,APT,84,2,JEONSE,7,2,1,WORK,3,,,1,2,1,4,4,1,,EDUCATION,machine_tech,1,1,56,0,1,1
7167,39,N,2,0,Y,Y,N,N,N,1,44,1,SINGLE,98,3,RENT_DEPOSIT,5,2,1,WORK,1,1,WORK,2,1,1,3,3,1,,WHOLESALE_RETAIL,simple_worker,1,1,60,0,3,2
9663,25,N,2,0,N,Y,N,N,N,2,44,1,SINGLE,83,3,RENT_DEPOSIT,2,2,1,WORK,2,1,WORK,3,3,3,3,3,1,,HOTEL_RESTAU,service_worker,2,1,48,0,5,3
12269,32,N,2,0,N,Y,N,N,N,2,44,1,SINGLE,66,1,OWN,3,1,1,WORK,2,1,WORK,1,2,2,4,3,1,,CONSTRUCTION,manager,1,1,50,0,5,1
10228,34,N,2,0,N,Y,N,N,N,2,44,2,APT,95,1,OWN,3,1,1,WORK,1,1,WORK,3,3,3,3,5,1,,PROFESSIONAL_SER,office_worker,1,1,50,0,1,2
2223,11,Y,3,1,Y,N,Y,N,N,1,44,1,SINGLE,60,2,JEONSE,5,2,1,WORK,2,1,WORK,3,4,4,2,4,1,,WHOLESALE_RETAIL,saler_worker,5,,65,0,3,3
2590,11,Y,4,0,Y,N,Y,N,N,2,44,2,APT,100,2,JEONSE,7,3,,,3,,,3,3,3,3,5,3,1,,,,,,,,2
2897,11,Y,4,2,Y,N,Y,N,N,1,44,2,APT,46,1,OWN,4,1,5,SOCIALIZING,2,5,SOCIALIZING,5,5,1,4,5,1,,IT,expert,3,1,48,0,5,3
2968,11,Y,5,3,Y,N,Y,N,N,1,44,2,APT,39,3,RENT_DEPOSIT,5,1,1,WORK,1,1,WORK,3,3,1,1,4,1,,CONSTRUCTION,office_worker,1,1,63,0,3,3
2994,11,Y,4,1,Y,N,Y,N,N,1,44,2,APT,96,3,RENT_DEPOSIT,9,1,1,WORK,1,1,WORK,1,3,4,3,6,1,,FINANCE,office_worker,1,1,50,0,1,1
2997,11,Y,3,1,Y,N,Y,N,N,1,44,2,APT,96,1,OWN,9,2,1,WORK,2,1,WORK,1,1,1,4,4,1,,MANUFACTURE,expert,1,1,52,10,1,4
3374,11,Y,4,0,Y,N,Y,N,N,2,44,2,APT,47,1,OWN,4,3,,,2,6,HEALTH,3,3,3,3,4,3,8,,,,,,,,3
7407,21,N,4,2,Y,N,Y,N,N,1,44,2,APT,83,1,OWN,5,1,6,MOVETIME,1,1,WORK,3,3,3,2,3,1,,TRANSPORTATION,machine_tech,5,,60,0,5,3
7442,21,N,4,0,Y,N,Y,N,N,2,44,2,APT,85,1,OWN,7,4,,,2,3,CHI_CARE,1,1,2,3,4,3,2,,,,,,,,2
3434,22,N,4,0,Y,N,Y,N,N,2,44,1,SINGLE,100,1,OWN,6,3,,,2,4,HOUSEWORK,3,4,3,3,3,3,2,,,,,,,,3
